mCategoryId,tConst,genreId
65825,tt0092667,16
65826,tt0092668,3
65827,tt0092668,9
65828,tt0092669,11
65829,tt0092669,13
65830,tt0092670,13
65831,tt0092671,13
65832,tt0092672,13
65833,tt0092673,13
65834,tt0092673,9
65835,tt0092676,13
65836,tt0092676,12
65837,tt0092676,17
65838,tt0092677,13
65839,tt0092678,3
65840,tt0092678,0
65841,tt0092681,3
65842,tt0092684,11
65843,tt0092684,15
65844,tt0092684,20
65845,tt0092685,3
65846,tt0092688,3
65847,tt0092688,6
65848,tt0092691,3
65849,tt0092691,7
65850,tt0092691,13
65851,tt0092694,3
65852,tt0092695,4
65853,tt0092695,18
65854,tt0092695,5
65855,tt0092699,11
65856,tt0092699,3
65857,tt0092699,0
65858,tt0092704,3
65859,tt0092705,2
65860,tt0092705,3
65861,tt0092705,9
65862,tt0092706,3
65863,tt0092707,3
65864,tt0092708,4
65865,tt0092708,14
65866,tt0092709,11
65867,tt0092710,11
65868,tt0092710,2
65869,tt0092711,3
65870,tt0092715,3
65871,tt0092716,3
65872,tt0092716,8
65873,tt0092717,11
65874,tt0092718,11
65875,tt0092718,3
65876,tt0092718,0
65877,tt0092719,3
65878,tt0092720,3
65879,tt0092720,0
65880,tt0092721,3
65881,tt0092721,0
65882,tt0092721,8
65883,tt0092722,3
65884,tt0092722,13
65885,tt0092722,12
65886,tt0092723,4
65887,tt0092723,18
65888,tt0092723,11
65889,tt0092729,3
65890,tt0092733,16
65891,tt0092733,11
65892,tt0092733,2
65893,tt0092734,16
65894,tt0092734,2
65895,tt0092734,3
65896,tt0092739,3
65897,tt0092739,6
65898,tt0092739,8
65899,tt0092745,11
65900,tt0092745,19
65901,tt0092745,0
65902,tt0092746,16
65903,tt0092746,4
65904,tt0092746,11
65905,tt0092747,11
65906,tt0092748,11
65907,tt0092751,2
65908,tt0092751,3
65909,tt0092751,0
65910,tt0092752,4
65911,tt0092752,18
65912,tt0092752,11
65913,tt0092755,3
65914,tt0092755,7
65915,tt0092758,1
65916,tt0092758,10
65917,tt0092758,15
65918,tt0092759,3
65919,tt0092760,3
65920,tt0092761,3
65921,tt0092761,0
65922,tt0092761,9
65923,tt0092765,16
65924,tt0092769,16
65925,tt0092769,3
65926,tt0092770,11
65927,tt0092771,9
65928,tt0092772,3
65929,tt0092772,6
65930,tt0092773,4
65931,tt0092773,11
65932,tt0092773,2
65933,tt0092774,3
65934,tt0092775,3
65935,tt0092776,2
65936,tt0092776,13
65937,tt0092776,9
65938,tt0092781,3
65939,tt0092781,9
65940,tt0092784,11
65941,tt0092785,3
65942,tt0092786,11
65943,tt0092787,16
65944,tt0092787,3
65945,tt0092789,3
65946,tt0092793,11
65947,tt0092793,3
65948,tt0092794,3
65949,tt0092795,13
65950,tt0092795,17
65951,tt0092796,11
65952,tt0092796,7
65953,tt0092796,13
65954,tt0092797,3
65955,tt0092797,12
65956,tt0092797,0
65957,tt0092798,11
65958,tt0092801,16
65959,tt0092801,2
65960,tt0092801,9
65961,tt0092802,11
65962,tt0092802,0
65963,tt0092803,3
65964,tt0092804,1
65965,tt0092804,3
65966,tt0092804,6
65967,tt0092806,3
65968,tt0092806,5
65969,tt0092806,7
65970,tt0092807,3
65971,tt0092812,16
65972,tt0092812,3
65973,tt0092812,17
65974,tt0092815,3
65975,tt0092816,3
65976,tt0092817,10
65977,tt0092818,2
65978,tt0092818,12
65979,tt0092822,11
65980,tt0092822,3
65981,tt0092822,19
65982,tt0092823,11
65983,tt0092823,3
65984,tt0092823,0
65985,tt0092824,10
65986,tt0092824,15
65987,tt0092829,11
65988,tt0092829,3
65989,tt0092829,6
65990,tt0092830,4
65991,tt0092830,13
65992,tt0092831,13
65993,tt0092831,12
65994,tt0092831,9
65995,tt0092832,2
65996,tt0092832,3
65997,tt0092832,9
65998,tt0092833,3
65999,tt0092834,11
66000,tt0092834,7
66001,tt0092834,0
66002,tt0092839,3
66003,tt0092840,16
66004,tt0092840,2
66005,tt0092840,3
66006,tt0092841,16
66007,tt0092841,17
66008,tt0092842,3
66009,tt0092842,13
66010,tt0092842,9
66011,tt0092843,3
66012,tt0092844,16
66013,tt0092844,3
66014,tt0092844,12
66015,tt0092848,16
66016,tt0092848,9
66017,tt0092852,11
66018,tt0092853,13
66019,tt0092853,9
66020,tt0092854,16
66021,tt0092854,3
66022,tt0092855,16
66023,tt0092855,11
66024,tt0092858,2
66025,tt0092858,3
66026,tt0092858,8
66027,tt0092859,11
66028,tt0092860,4
66029,tt0092860,11
66030,tt0092860,7
66031,tt0092864,12
66032,tt0092864,9
66033,tt0092865,13
66034,tt0092865,9
66035,tt0092866,11
66036,tt0092867,16
66037,tt0092868,3
66038,tt0092872,13
66039,tt0092873,13
66040,tt0092879,2
66041,tt0092879,3
66042,tt0092879,12
66043,tt0092880,3
66044,tt0092880,8
66045,tt0092881,11
66046,tt0092881,3
66047,tt0092882,11
66048,tt0092882,8
66049,tt0092887,3
66050,tt0092888,16
66051,tt0092888,3
66052,tt0092889,10
66053,tt0092890,3
66054,tt0092890,15
66055,tt0092890,0
66056,tt0092896,11
66057,tt0092896,19
66058,tt0092897,11
66059,tt0092900,13
66060,tt0092900,9
66061,tt0092901,3
66062,tt0092904,3
66063,tt0092905,3
66064,tt0092906,13
66065,tt0092907,3
66066,tt0092908,11
66067,tt0092909,3
66068,tt0092910,11
66069,tt0092910,13
66070,tt0092916,4
66071,tt0092916,18
66072,tt0092916,11
66073,tt0092917,18
66074,tt0092917,5
66075,tt0092922,16
66076,tt0092922,4
66077,tt0092922,2
66078,tt0092925,11
66079,tt0092925,2
66080,tt0092926,16
66081,tt0092930,3
66082,tt0092930,0
66083,tt0092931,3
66084,tt0092931,0
66085,tt0092934,3
66086,tt0092939,3
66087,tt0092943,5
66088,tt0092944,16
66089,tt0092944,11
66090,tt0092944,2
66091,tt0092948,11
66092,tt0092948,10
66093,tt0092951,3
66094,tt0092955,3
66095,tt0092956,3
66096,tt0092961,3
66097,tt0092961,12
66098,tt0092961,17
66099,tt0092962,16
66100,tt0092962,3
66101,tt0092963,10
66102,tt0092963,8
66103,tt0092964,2
66104,tt0092964,9
66105,tt0092965,16
66106,tt0092965,3
66107,tt0092965,6
66108,tt0092966,2
66109,tt0092966,3
66110,tt0092966,9
66111,tt0092967,11
66112,tt0092967,3
66113,tt0092967,0
66114,tt0092971,16
66115,tt0092971,3
66116,tt0092972,3
66117,tt0092972,13
66118,tt0092979,16
66119,tt0092983,11
66120,tt0092983,2
66121,tt0092983,3
66122,tt0092984,11
66123,tt0092991,11
66124,tt0092991,13
66125,tt0092992,13
66126,tt0092992,17
66127,tt0092995,11
66128,tt0092996,11
66129,tt0092996,7
66130,tt0092997,16
66131,tt0092997,2
66132,tt0092997,3
66133,tt0093004,3
66134,tt0093004,0
66135,tt0093008,3
66136,tt0093009,16
66137,tt0093009,2
66138,tt0093009,9
66139,tt0093010,3
66140,tt0093010,9
66141,tt0093011,16
66142,tt0093011,11
66143,tt0093011,2
66144,tt0093015,16
66145,tt0093015,11
66146,tt0093015,0
66147,tt0093016,2
66148,tt0093016,3
66149,tt0093017,11
66150,tt0093023,3
66151,tt0093024,3
66152,tt0093024,8
66153,tt0093025,18
66154,tt0093025,10
66155,tt0093028,11
66156,tt0093029,2
66157,tt0093029,3
66158,tt0093029,9
66159,tt0093030,16
66160,tt0093030,2
66161,tt0093031,11
66162,tt0093034,11
66163,tt0093040,10
66164,tt0093041,13
66165,tt0093042,11
66166,tt0093042,12
66167,tt0093043,13
66168,tt0093043,12
66169,tt0093043,9
66170,tt0093044,9
66171,tt0093045,3
66172,tt0093050,3
66173,tt0093050,17
66174,tt0093051,11
66175,tt0093051,2
66176,tt0093051,3
66177,tt0093052,7
66178,tt0093052,0
66179,tt0093055,11
66180,tt0093056,11
66181,tt0093056,0
66182,tt0093057,11
66183,tt0093057,8
66184,tt0093058,3
66185,tt0093058,8
66186,tt0093059,2
66187,tt0093059,3
66188,tt0093062,11
66189,tt0093062,3
66190,tt0093068,16
66191,tt0093069,3
66192,tt0093072,4
66193,tt0093072,11
66194,tt0093072,5
66195,tt0093073,3
66196,tt0093073,0
66197,tt0093073,8
66198,tt0093077,11
66199,tt0093088,11
66200,tt0093088,13
66201,tt0093091,11
66202,tt0093091,13
66203,tt0093092,3
66204,tt0093092,7
66205,tt0093092,0
66206,tt0093093,3
66207,tt0093101,18
66208,tt0093101,3
66209,tt0093101,13
66210,tt0093103,3
66211,tt0093104,3
66212,tt0093104,0
66213,tt0093104,8
66214,tt0093105,1
66215,tt0093105,11
66216,tt0093105,3
66217,tt0093106,3
66218,tt0093106,0
66219,tt0093107,11
66220,tt0093111,3
66221,tt0093112,3
66222,tt0093113,14
66223,tt0093116,5
66224,tt0093116,7
66225,tt0093117,11
66226,tt0093117,3
66227,tt0093117,5
66228,tt0093118,16
66229,tt0093118,18
66230,tt0093118,3
66231,tt0093119,13
66232,tt0093119,15
66233,tt0093119,9
66234,tt0093120,16
66235,tt0093120,3
66236,tt0093120,12
66237,tt0093121,10
66238,tt0093121,6
66239,tt0093125,1
66240,tt0093125,3
66241,tt0093131,3
66242,tt0093132,3
66243,tt0093132,5
66244,tt0093133,3
66245,tt0093137,16
66246,tt0093137,3
66247,tt0093137,9
66248,tt0093142,16
66249,tt0093142,4
66250,tt0093142,9
66251,tt0093143,3
66252,tt0093143,8
66253,tt0093144,5
66254,tt0093144,7
66255,tt0093144,19
66256,tt0093145,11
66257,tt0093145,2
66258,tt0093145,0
66259,tt0093146,16
66260,tt0093146,2
66261,tt0093146,9
66262,tt0093151,5
66263,tt0093157,16
66264,tt0093158,16
66265,tt0093158,3
66266,tt0093158,0
66267,tt0093161,11
66268,tt0093161,3
66269,tt0093164,16
66270,tt0093164,2
66271,tt0093164,3
66272,tt0093165,3
66273,tt0093166,10
66274,tt0093170,3
66275,tt0093170,6
66276,tt0093170,13
66277,tt0093171,16
66278,tt0093171,11
66279,tt0093171,17
66280,tt0093172,16
66281,tt0093172,8
66282,tt0093173,10
66283,tt0093176,13
66284,tt0093176,9
66285,tt0093177,13
66286,tt0093177,9
66287,tt0093178,11
66288,tt0093178,9
66289,tt0093182,16
66290,tt0093182,11
66291,tt0093182,3
66292,tt0093183,1
66293,tt0093183,10
66294,tt0093186,11
66295,tt0093186,3
66296,tt0093186,0
66297,tt0093190,3
66298,tt0093191,3
66299,tt0093191,7
66300,tt0093191,0
66301,tt0093192,3
66302,tt0093199,7
66303,tt0093200,11
66304,tt0093201,4
66305,tt0093201,11
66306,tt0093201,7
66307,tt0093205,3
66308,tt0093206,3
66309,tt0093206,6
66310,tt0093206,0
66311,tt0093207,18
66312,tt0093207,3
66313,tt0093207,17
66314,tt0093210,3
66315,tt0093210,7
66316,tt0093214,3
66317,tt0093215,11
66318,tt0093216,3
66319,tt0093216,5
66320,tt0093217,4
66321,tt0093217,3
66322,tt0093218,10
66323,tt0093219,16
66324,tt0093219,3
66325,tt0093220,11
66326,tt0093220,7
66327,tt0093220,13
66328,tt0093221,3
66329,tt0093224,3
66330,tt0093225,3
66331,tt0093228,16
66332,tt0093228,11
66333,tt0093229,16
66334,tt0093229,11
66335,tt0093229,2
66336,tt0093230,0
66337,tt0093231,11
66338,tt0093231,7
66339,tt0093232,16
66340,tt0093232,4
66341,tt0093232,13
66342,tt0093233,3
66343,tt0093237,10
66344,tt0093237,6
66345,tt0093238,11
66346,tt0093238,13
66347,tt0093239,11
66348,tt0093239,3
66349,tt0093240,11
66350,tt0093240,7
66351,tt0093245,3
66352,tt0093252,2
66353,tt0093252,3
66354,tt0093252,0
66355,tt0093253,11
66356,tt0093253,0
66357,tt0093258,3
66358,tt0093258,7
66359,tt0093258,15
66360,tt0093259,3
66361,tt0093260,16
66362,tt0093260,4
66363,tt0093260,11
66364,tt0093261,3
66365,tt0093266,16
66366,tt0093266,3
66367,tt0093267,11
66368,tt0093267,3
66369,tt0093267,7
66370,tt0093268,16
66371,tt0093268,11
66372,tt0093268,17
66373,tt0093272,11
66374,tt0093272,17
66375,tt0093273,1
66376,tt0093273,10
66377,tt0093274,11
66378,tt0093275,3
66379,tt0093276,16
66380,tt0093276,4
66381,tt0093276,3
66382,tt0093277,3
66383,tt0093278,16
66384,tt0093278,4
66385,tt0093278,11
66386,tt0093284,4
66387,tt0093284,3
66388,tt0093284,19
66389,tt0093287,3
66390,tt0093287,5
66391,tt0093291,11
66392,tt0093295,1
66393,tt0093295,7
66394,tt0093296,16
66395,tt0093296,4
66396,tt0093296,11
66397,tt0093297,3
66398,tt0093298,2
66399,tt0093299,16
66400,tt0093300,4
66401,tt0093300,13
66402,tt0093300,9
66403,tt0093303,11
66404,tt0093303,3
66405,tt0093303,0
66406,tt0093304,16
66407,tt0093304,2
66408,tt0093304,3
66409,tt0093305,16
66410,tt0093305,2
66411,tt0093305,0
66412,tt0093306,2
66413,tt0093309,11
66414,tt0093309,13
66415,tt0093310,3
66416,tt0093311,4
66417,tt0093311,11
66418,tt0093311,5
66419,tt0093312,10
66420,tt0093312,15
66421,tt0093317,1
66422,tt0093317,3
66423,tt0093318,2
66424,tt0093318,3
66425,tt0093318,9
66426,tt0093319,3
66427,tt0093320,3
66428,tt0093321,3
66429,tt0093322,16
66430,tt0093322,8
66431,tt0093323,3
66432,tt0093327,11
66433,tt0093327,13
66434,tt0093328,11
66435,tt0093328,3
66436,tt0093333,11
66437,tt0093334,11
66438,tt0093335,3
66439,tt0093336,2
66440,tt0093336,9
66441,tt0093340,11
66442,tt0093341,3
66443,tt0093342,3
66444,tt0093342,5
66445,tt0093343,3
66446,tt0093346,13
66447,tt0093347,2
66448,tt0093347,3
66449,tt0093347,0
66450,tt0093348,3
66451,tt0093349,11
66452,tt0093349,3
66453,tt0093349,17
66454,tt0093354,3
66455,tt0093355,3
66456,tt0093361,3
66457,tt0093362,11
66458,tt0093362,3
66459,tt0093367,16
66460,tt0093367,4
66461,tt0093367,7
66462,tt0093368,3
66463,tt0093371,3
66464,tt0093371,0
66465,tt0093374,9
66466,tt0093379,9
66467,tt0093385,11
66468,tt0093385,3
66469,tt0093392,3
66470,tt0093392,19
66471,tt0093393,3
66472,tt0093393,7
66473,tt0093394,3
66474,tt0093396,11
66475,tt0093402,11
66476,tt0093402,19
66477,tt0093403,3
66478,tt0093406,11
66479,tt0093407,2
66480,tt0093407,3
66481,tt0093411,4
66482,tt0093411,11
66483,tt0093411,2
66484,tt0093412,11
66485,tt0093412,3
66486,tt0093412,9
66487,tt0093416,3
66488,tt0093416,8
66489,tt0093419,4
66490,tt0093419,5
66491,tt0093419,7
66492,tt0093422,16
66493,tt0093422,11
66494,tt0093422,13
66495,tt0093426,3
66496,tt0093426,0
66497,tt0093427,10
66498,tt0093427,15
66499,tt0093428,16
66500,tt0093428,4
66501,tt0093428,9
66502,tt0093429,11
66503,tt0093429,3
66504,tt0093430,3
66505,tt0093430,0
66506,tt0093431,3
66507,tt0093431,0
66508,tt0093437,11
66509,tt0093437,13
66510,tt0093438,3
66511,tt0093442,9
66512,tt0093443,11
66513,tt0093447,3
66514,tt0093450,3
66515,tt0093451,3
66516,tt0093451,8
66517,tt0093454,11
66518,tt0093455,11
66519,tt0093455,0
66520,tt0093456,2
66521,tt0093456,3
66522,tt0093456,9
66523,tt0093457,3
66524,tt0093457,13
66525,tt0093458,1
66526,tt0093458,3
66527,tt0093461,15
66528,tt0093462,2
66529,tt0093462,3
66530,tt0093464,3
66531,tt0093467,11
66532,tt0093467,7
66533,tt0093467,0
66534,tt0093468,13
66535,tt0093469,2
66536,tt0093474,11
66537,tt0093475,3
66538,tt0093476,11
66539,tt0093476,7
66540,tt0093477,11
66541,tt0093477,0
66542,tt0093477,17
66543,tt0093482,3
66544,tt0093483,16
66545,tt0093483,3
66546,tt0093483,9
66547,tt0093491,16
66548,tt0093494,3
66549,tt0093497,3
66550,tt0093497,0
66551,tt0093498,3
66552,tt0093504,9
66553,tt0093505,2
66554,tt0093505,3
66555,tt0093505,12
66556,tt0093506,4
66557,tt0093506,3
66558,tt0093507,16
66559,tt0093507,4
66560,tt0093507,7
66561,tt0093512,3
66562,tt0093512,0
66563,tt0093517,11
66564,tt0093517,2
66565,tt0093518,3
66566,tt0093523,11
66567,tt0093523,13
66568,tt0093524,5
66569,tt0093525,16
66570,tt0093525,4
66571,tt0093525,3
66572,tt0093532,11
66573,tt0093533,16
66574,tt0093533,13
66575,tt0093533,17
66576,tt0093534,0
66577,tt0093535,11
66578,tt0093536,2
66579,tt0093539,11
66580,tt0093539,12
66581,tt0093543,4
66582,tt0093543,5
66583,tt0093543,7
66584,tt0093545,16
66585,tt0093545,4
66586,tt0093546,16
66587,tt0093546,4
66588,tt0093546,3
66589,tt0093547,11
66590,tt0093547,19
66591,tt0093547,0
66592,tt0093548,10
66593,tt0093549,16
66594,tt0093550,16
66595,tt0093550,4
66596,tt0093550,2
66597,tt0093555,3
66598,tt0093555,12
66599,tt0093556,3
66600,tt0093556,6
66601,tt0093557,3
66602,tt0093557,0
66603,tt0093558,11
66604,tt0093558,10
66605,tt0093558,15
66606,tt0093561,11
66607,tt0093562,3
66608,tt0093563,3
66609,tt0093563,13
66610,tt0093563,12
66611,tt0093566,3
66612,tt0093566,6
66613,tt0093566,0
66614,tt0093567,11
66615,tt0093571,1
66616,tt0093571,3
66617,tt0093572,10
66618,tt0093576,4
66619,tt0093576,3
66620,tt0093576,8
66621,tt0093577,19
66622,tt0093578,16
66623,tt0093578,11
66624,tt0093578,3
66625,tt0093579,3
66626,tt0093579,19
66627,tt0093579,8
66628,tt0093584,2
66629,tt0093584,9
66630,tt0093589,11
66631,tt0093589,7
66632,tt0093589,13
66633,tt0093590,3
66634,tt0093590,6
66635,tt0093590,8
66636,tt0093591,4
66637,tt0093592,3
66638,tt0093592,6
66639,tt0093592,8
66640,tt0093593,4
66641,tt0093593,3
66642,tt0093593,7
66643,tt0093594,3
66644,tt0093595,3
66645,tt0093595,6
66646,tt0093595,0
66647,tt0093596,11
66648,tt0093596,12
66649,tt0093596,0
66650,tt0093597,3
66651,tt0093598,3
66652,tt0093599,1
66653,tt0093599,3
66654,tt0093605,16
66655,tt0093605,2
66656,tt0093605,3
66657,tt0093608,13
66658,tt0093612,10
66659,tt0093612,6
66660,tt0093612,20
66661,tt0093615,3
66662,tt0093618,3
66663,tt0093621,2
66664,tt0093621,3
66665,tt0093621,13
66666,tt0093626,13
66667,tt0093626,17
66668,tt0093626,9
66669,tt0093629,7
66670,tt0093629,13
66671,tt0093630,3
66672,tt0093630,0
66673,tt0093633,2
66674,tt0093633,3
66675,tt0093634,11
66676,tt0093635,11
66677,tt0093638,2
66678,tt0093638,3
66679,tt0093638,9
66680,tt0093639,16
66681,tt0093640,16
66682,tt0093640,2
66683,tt0093640,3
66684,tt0093641,3
66685,tt0093645,11
66686,tt0093650,11
66687,tt0093651,11
66688,tt0093651,3
66689,tt0093652,3
66690,tt0093653,5
66691,tt0093653,7
66692,tt0093654,16
66693,tt0093654,9
66694,tt0093655,2
66695,tt0093660,3
66696,tt0093660,9
66697,tt0093664,11
66698,tt0093664,3
66699,tt0093664,0
66700,tt0093665,11
66701,tt0093665,3
66702,tt0093666,3
66703,tt0093667,11
66704,tt0093668,16
66705,tt0093668,4
66706,tt0093668,3
66707,tt0093671,16
66708,tt0093671,3
66709,tt0093674,3
66710,tt0093677,13
66711,tt0093677,12
66712,tt0093677,9
66713,tt0093683,3
66714,tt0093686,11
66715,tt0093686,0
66716,tt0093687,11
66717,tt0093690,11
66718,tt0093691,11
66719,tt0093692,16
66720,tt0093692,3
66721,tt0093692,20
66722,tt0093693,11
66723,tt0093693,0
66724,tt0093700,11
66725,tt0093700,7
66726,tt0093700,13
66727,tt0093701,11
66728,tt0093701,12
66729,tt0093701,0
66730,tt0093702,11
66731,tt0093708,3
66732,tt0093709,3
66733,tt0093710,11
66734,tt0093710,0
66735,tt0093711,11
66736,tt0093712,11
66737,tt0093712,7
66738,tt0093712,13
66739,tt0093713,3
66740,tt0093714,2
66741,tt0093714,3
66742,tt0093714,20
66743,tt0093718,11
66744,tt0093727,11
66745,tt0093728,11
66746,tt0093728,3
66747,tt0093728,6
66748,tt0093729,11
66749,tt0093733,3
66750,tt0093734,3
66751,tt0093734,0
66752,tt0093735,2
66753,tt0093736,10
66754,tt0093737,11
66755,tt0093737,2
66756,tt0093737,3
66757,tt0093741,11
66758,tt0093741,13
66759,tt0093741,17
66760,tt0093744,4
66761,tt0093744,5
66762,tt0093744,7
66763,tt0093745,3
66764,tt0093745,0
66765,tt0093748,11
66766,tt0093748,3
66767,tt0093754,11
66768,tt0093754,3
66769,tt0093758,16
66770,tt0093758,2
66771,tt0093758,3
66772,tt0093759,3
66773,tt0093763,2
66774,tt0093763,3
66775,tt0093763,9
66776,tt0093764,3
66777,tt0093764,13
66778,tt0093764,9
66779,tt0093765,3
66780,tt0093766,3
66781,tt0093768,11
66782,tt0093769,16
66783,tt0093769,2
66784,tt0093769,9
66785,tt0093771,16
66786,tt0093771,2
66787,tt0093771,3
66788,tt0093772,11
66789,tt0093773,16
66790,tt0093773,4
66791,tt0093773,17
66792,tt0093776,1
66793,tt0093776,3
66794,tt0093777,13
66795,tt0093778,11
66796,tt0093779,4
66797,tt0093779,5
66798,tt0093779,7
66799,tt0093780,16
66800,tt0093780,2
66801,tt0093780,3
66802,tt0093781,10
66803,tt0093781,5
66804,tt0093786,3
66805,tt0093786,20
66806,tt0093789,3
66807,tt0093789,9
66808,tt0093790,16
66809,tt0093790,17
66810,tt0093791,3
66811,tt0093791,17
66812,tt0093794,3
66813,tt0093794,0
66814,tt0093798,4
66815,tt0093798,7
66816,tt0093801,11
66817,tt0093801,3
66818,tt0093802,10
66819,tt0093802,15
66820,tt0093805,3
66821,tt0093805,13
66822,tt0093809,11
66823,tt0093809,20
66824,tt0093810,11
66825,tt0093814,3
66826,tt0093818,11
66827,tt0093821,16
66828,tt0093821,9
66829,tt0093822,11
66830,tt0093822,2
66831,tt0093828,16
66832,tt0093828,11
66833,tt0093828,17
66834,tt0093831,4
66835,tt0093831,5
66836,tt0093831,7
66837,tt0093838,11
66838,tt0093839,3
66839,tt0093840,3
66840,tt0093840,13
66841,tt0093840,12
66842,tt0093841,1
66843,tt0093841,10
66844,tt0093844,3
66845,tt0093845,2
66846,tt0093845,3
66847,tt0093845,9
66848,tt0093854,11
66849,tt0093854,13
66850,tt0093855,11
66851,tt0093855,13
66852,tt0093855,9
66853,tt0093858,3
66854,tt0093863,3
66855,tt0093864,11
66856,tt0093865,3
66857,tt0093870,16
66858,tt0093870,2
66859,tt0093870,17
66860,tt0093873,13
66861,tt0093873,15
66862,tt0093881,2
66863,tt0093881,3
66864,tt0093881,12
66865,tt0093888,2
66866,tt0093888,3
66867,tt0093892,9
66868,tt0093893,4
66869,tt0093893,2
66870,tt0093894,16
66871,tt0093894,17
66872,tt0093894,9
66873,tt0093895,4
66874,tt0093895,11
66875,tt0093895,3
66876,tt0093896,16
66877,tt0093896,4
66878,tt0093896,18
66879,tt0093897,9
66880,tt0093898,3
66881,tt0093899,11
66882,tt0093903,16
66883,tt0093908,2
66884,tt0093908,3
66885,tt0093910,16
66886,tt0093911,11
66887,tt0093911,2
66888,tt0093912,11
66889,tt0093913,11
66890,tt0093913,3
66891,tt0093913,0
66892,tt0093918,3
66893,tt0093919,16
66894,tt0093919,3
66895,tt0093920,3
66896,tt0093920,15
66897,tt0093922,3
66898,tt0093922,15
66899,tt0093922,0
66900,tt0093930,3
66901,tt0093934,11
66902,tt0093934,3
66903,tt0093937,16
66904,tt0093937,4
66905,tt0093937,17
66906,tt0093943,3
66907,tt0093944,16
66908,tt0093944,2
66909,tt0093944,3
66910,tt0093952,3
66911,tt0093953,2
66912,tt0093953,3
66913,tt0093954,3
66914,tt0093957,16
66915,tt0093957,2
66916,tt0093957,9
66917,tt0093962,16
66918,tt0093962,3
66919,tt0093963,3
66920,tt0093963,6
66921,tt0093964,3
66922,tt0093965,3
66923,tt0093966,16
66924,tt0093966,2
66925,tt0093966,3
66926,tt0093968,3
66927,tt0093969,3
66928,tt0093969,12
66929,tt0093969,0
66930,tt0093970,10
66931,tt0093970,15
66932,tt0093978,16
66933,tt0093978,7
66934,tt0093978,13
66935,tt0093982,16
66936,tt0093982,4
66937,tt0093982,3
66938,tt0093983,16
66939,tt0093983,6
66940,tt0093983,8
66941,tt0093984,2
66942,tt0093985,3
66943,tt0093986,12
66944,tt0093986,9
66945,tt0093987,11
66946,tt0093988,16
66947,tt0093988,2
66948,tt0093988,3
66949,tt0093989,16
66950,tt0093989,2
66951,tt0093989,3
66952,tt0093990,11
66953,tt0093990,13
66954,tt0093991,16
66955,tt0093991,4
66956,tt0093991,11
66957,tt0093992,4
66958,tt0093993,5
66959,tt0093993,7
66960,tt0093993,19
66961,tt0093995,13
66962,tt0093996,11
66963,tt0093996,13
66964,tt0093996,15
66965,tt0093997,3
66966,tt0093999,5
66967,tt0093999,7
66968,tt0093999,19
66969,tt0094000,3
66970,tt0094000,6
66971,tt0094001,3
66972,tt0094002,11
66973,tt0094002,3
66974,tt0094002,7
66975,tt0094003,3
66976,tt0094006,3
66977,tt0094006,0
66978,tt0094007,11
66979,tt0094007,3
66980,tt0094007,0
66981,tt0094008,2
66982,tt0094008,3
66983,tt0094008,0
66984,tt0094011,3
66985,tt0094011,7
66986,tt0094012,4
66987,tt0094012,11
66988,tt0094012,17
66989,tt0094013,10
66990,tt0094016,3
66991,tt0094019,11
66992,tt0094020,3
66993,tt0094020,0
66994,tt0094021,16
66995,tt0094021,11
66996,tt0094021,2
66997,tt0094027,1
66998,tt0094027,3
66999,tt0094033,16
67000,tt0094033,4
67001,tt0094033,17
67002,tt0094034,16
67003,tt0094034,2
67004,tt0094034,3
67005,tt0094035,13
67006,tt0094035,9
67007,tt0094038,16
67008,tt0094038,13
67009,tt0094038,8
67010,tt0094039,8
67011,tt0094048,16
67012,tt0094048,11
67013,tt0094048,14
67014,tt0094049,3
67015,tt0094050,17
67016,tt0094055,3
67017,tt0094056,2
67018,tt0094056,3
67019,tt0094056,9
67020,tt0094057,11
67021,tt0094057,13
67022,tt0094058,11
67023,tt0094058,3
67024,tt0094059,16
67025,tt0094059,4
67026,tt0094059,8
67027,tt0094060,16
67028,tt0094060,3
67029,tt0094061,2
67030,tt0094061,3
67031,tt0094061,13
67032,tt0094062,3
67033,tt0094068,11
67034,tt0094068,19
67035,tt0094071,3
67036,tt0094072,11
67037,tt0094072,0
67038,tt0094073,3
67039,tt0094074,16
67040,tt0094074,4
67041,tt0094074,5
67042,tt0094077,16
67043,tt0094077,11
67044,tt0094077,3
67045,tt0094078,11
67046,tt0094079,16
67047,tt0094079,3
67048,tt0094080,16
67049,tt0094080,3
67050,tt0094080,17
67051,tt0094081,3
67052,tt0094082,2
67053,tt0094082,3
67054,tt0094082,9
67055,tt0094085,3
67056,tt0094085,9
67057,tt0094086,3
67058,tt0094087,16
67059,tt0094087,4
67060,tt0094087,3
67061,tt0094091,11
67062,tt0094091,5
67063,tt0094092,11
67064,tt0094092,3
67065,tt0094092,0
67066,tt0094097,4
67067,tt0094097,2
67068,tt0094097,3
67069,tt0094100,4
67070,tt0094100,3
67071,tt0094100,7
67072,tt0094101,11
67073,tt0094105,11
67074,tt0094105,3
67075,tt0094106,10
67076,tt0094106,19
67077,tt0094107,11
67078,tt0094108,11
67079,tt0094118,11
67080,tt0094118,7
67081,tt0094122,11
67082,tt0094122,2
67083,tt0094123,11
67084,tt0094123,13
67085,tt0094123,9
67086,tt0094124,13
67087,tt0094125,16
67088,tt0094125,13
67089,tt0094125,9
67090,tt0094126,3
67091,tt0094131,11
67092,tt0094132,2
67093,tt0094132,3
67094,tt0094133,11
67095,tt0094134,3
